id,tyc,gaia,hyg,hip,hd,hr,gl,bayer,constellation,proper,ra,dec,dist_ly,x0,y0,z0,dist_src,mag,absmag,spect,ci,
353423,3343-895-1,254503754623418240,22543,22596,30649,,GJ 9168,,Aur,,4.86209898,45.8341636,101.20876919999999,6.345,20.665,22.256,G_R3,6.94,4.481,G1V-VI,0.586,
613409,1894-1961-1,3380479015342121600,33125,33212,50554,,,,Gem,,6.91189593,24.24555732,101.3500138,-6.699,27.526,12.759,G_R3,6.84,4.378,F8,0.582,
2381451,4271-2620-1,2218144110660778368,108573,108917,209790,8417,,Xi,Cep,Kurhah,22.0631812,64.62796997,101.5564984,11.662,-6.478,28.13,G_R3,4.26,1.794,AM,0.379,
1083825,3815-1656-1,,50463,50606,89389,4051,,,UMa,,10.3374429,53.77938978,101.58813980000001,-16.686,7.759,25.124,HIP,6.45,3.983,F 9 V,0.58,
2516951,9481-244-1,6353376831270492800,115884,116250,221420,8935,GJ 4340,,Oct,,23.55544034,-77.3853271,101.6126048,6.757,-0.79,-30.398,G_R3,5.82,3.353,G2 V,0.681,
1077527,1969-1260-1,,50177,50319,89010,4030,,,Leo,,10.27563594,23.50309602,101.6833902,-25.722,12.471,12.431,HIP,5.95,3.481,G 2 IV,0.655,
2045613,6310-1542-1,6772287703441286912,96068,96370,184509,,,,Sgr,,19.59327369,-20.78209598,101.77081179999999,11.817,-26.668,-11.07,G_R3,6.74,4.269,G1 V,0.557,
1673060,8734-744-1,5916947921402171264,82973,83229,153075,,,,Ara,,17.00879093,-57.29709968,101.8161536,-4.327,-16.299,-26.265,G_R3,6.99,4.518,G0/2 V,0.581,
2172969,8413-1980-1,6667791114765896064,100086,100412,193307,7766,GJ 9691,,Tel,,20.36139879,-49.99941303,101.8357256,11.631,-16.353,-23.915,G_R3,6.26,3.788,G0 V,0.549,
1295092,5538-1451-1,3529518709839090176,62150,62345,111031,,GJ 3746,,Crv,,12.77523527,-11.81244398,101.83866139999999,-29.931,-6.16,-6.391,G_R3,6.87,4.398,G5 V,0.695,
108256,4031-3289-1,510204838759030144,6672,6686,8538,403,,Del,Cas,Ruchbah,1.430216,60.235283,101.842902,14.426,5.669,27.102,G_R3,2.66,0.188,A5Vv SB,0.16,
1514776,5598-1052-1,,75150,75379,137052,5723,,Eps,Lib,,15.40330194,-10.32226004,101.873891,-19.315,-23.894,-5.596,HIP,4.92,2.447,F3 V,0.453,
228574,61-481-1,6963761190199424,14224,14258,19019,,,,Cet,,3.06411518,6.1333023,102.0040448,21.613,22.351,3.341,G_R3,6.92,4.444,F8,0.552,
419153,9378-1692-1,,25853,25918,37763,1953,,Gam,Men,,5.5313747,-76.34097434,102.2891436,0.906,7.349,-30.471,HIP,5.18,2.698,K2 III,1.13,
187648,1778-1523-1,,11521,11548,15335,720,Gl 99.1,,Tri,,2.48013737,29.93176099,102.449634,21.68,16.457,15.671,HIP,5.89,3.405,G0,0.591,
2410834,1138-130-1,2722592692491549824,109995,110341,211976,8514,,,Peg,,22.3488325,8.18674033,102.4842112,28.237,-13.028,4.474,G_R3,6.18,3.694,F 6 V,0.451,
1948702,7421-2296-1,6730853810342681472,92881,93174,175813,7152,,Eps,CrA,,18.97871572,-37.10734814,102.5517346,6.354,-24.254,-18.967,G_R3,4.83,2.343,F3 IV/V,0.396,
2379257,7489-1456-1,6612887104710588928,108463,108809,209253,,,,PsA,,22.04248998,-32.13375004,102.56641359999999,23.206,-13.056,-16.724,G_R3,6.63,4.142,F6/7 V,0.504,
1702207,7374-726-1,5975510968694657536,84231,84489,155974,6405,,,Sco,,17.27266781,-35.75029944,102.5837022,-4.831,-25.061,-18.374,G_R3,6.09,3.602,F6 V,0.479,
1226431,8635-2005-1,5343737016229657856,57933,58106,103493,,Gl 452.5A,,Cen,,11.917012,-56.095986,102.598055,-17.54,0.381,-26.105,G_R3,6.7,4.212,G5V,0.646,
1376232,314-1369-1,3721126409323324416,67034,67246,120066,5183,,,Vir,,13.78253413,6.35037639,102.6411134,-27.929,-14.07,3.48,G_R3,6.33,3.841,G 0 V,0.63,
1940448,6281-2043-1,4100608588397364480,92591,92882,175317,7126,,,Sgr,,18.92527913,-16.37663611,102.9490462,7.263,-29.396,-8.898,G_R3,5.56,3.064,F5/6 IV/V,0.445,
2166843,8409-1949-1,6668980648908319616,99861,100184,192886,7749,,,Tel,,20.32162522,-47.58028804,103.041687,12.168,-17.492,-23.319,G_R3,6.13,3.632,F5 V,0.469,
1074425,7716-3704-1,5416916936743969152,50050,50191,88955,4023,,,Vel,,10.24559863,-42.12193872,103.10757939999999,-21.015,10.394,-21.2,G_R3,3.85,1.351,A1 V,0.051,
371053,7590-1975-1,4813785605758514688,23500,23555,32820,1651,,,Cae,,5.06498684,-41.74494883,103.1610762,5.718,22.893,-21.057,G_R3,6.3,3.8,F6 V,0.528,
2257553,2180-1813-1,,103122,103455,199598,,,,Vul,,20.96102043,26.40507027,103.1627072,19.824,-20.233,14.064,HIP,6.93,4.43,G0V,0.584,
1221697,7218-629-1,3479307174896191232,57668,57841,103026,4548,,,Hya,,11.86155818,-30.83480763,103.17771239999999,-27.141,0.984,-16.213,G_R3,5.85,3.349,F8 V,0.554,
1769556,4573-1916-1,1656990278195317120,86964,87234,163989,6701,,,Dra,,17.82417565,76.9628803,103.2680698,-0.329,-7.134,30.842,G_R3,5.02,2.518,F6IV,0.518,
2051191,5735-2725-1,4182958848189670016,96232,96536,184985,7454,Gl 764.2,,Sgr,,19.62622625,-14.30180081,103.30297320000001,12.674,-27.948,-7.823,G_R3,5.46,2.957,F7 V,0.501,
1438368,4176-108-1,1667027548045598208,70728,70952,127821,5436,,,Dra,,14.51279724,63.18578718,103.3665822,-11.311,-8.74,28.281,G_R3,6.1,3.596,F 5 IV,0.428,
340763,2893-2218-1,175618983647633920,21794,21847,29645,1489,,,Per,,4.69729348,38.28017879,103.384197,8.321,23.446,19.634,G_R3,5.97,3.465,G 0 V,0.593,
215744,7012-833-1,5064574724769475968,13329,13363,17926,858,,,For,,2.8656238,-30.81451918,103.418448,19.919,18.564,-16.241,G_R3,6.38,3.874,F6 V,0.484,
2299417,9102-1092-1,,104876,105214,202457,,Gl 825.1,,Pav,,21.3123104,-61.35277169,103.4898858,11.597,-9.841,-27.842,HIP,6.6,4.093,G5 V,0.689,
1065548,7182-1231-1,5446332686714616448,49627,49769,88218,3992,Gl 379.1A,,Ant,,10.15882494,-35.85678027,103.51076259999999,-22.788,11.922,-18.588,G_R3,6.14,3.632,G1 V,0.615,
2427859,3628-3193-1,1988193348344678656,110822,111169,213558,8585,,Alp,Lac,,22.521515,50.282491,103.57437159999999,18.788,-7.659,24.424,G_R3,3.76,1.251,A1V,0.031,
532452,8898-1973-1,,30407,30480,45701,2354,,,Pic,,6.40738645,-63.42891736,103.5883982,-1.512,14.124,-28.402,HIP,6.45,3.941,G3 III/IV,0.66,
2286868,7970-450-1,6581679185145249920,104342,104680,201647,8100,GJ 9726,,Mic,,21.20380846,-40.26935982,103.6918036,18.041,-16.211,-20.547,G_R3,5.83,3.319,F6 V,0.45,
151342,40-1337-1,2511794495013074048,9334,9353,12235,582,,,Psc,,2.00254436,3.09702078,103.7227926,27.486,15.894,1.718,G_R3,5.89,3.378,G0 V,0.61,
2039544,2659-114-1,2045599984313800448,95883,96185,184499,,,,Cyg,,19.55752242,33.20186591,103.8337006,10.562,-24.451,17.431,G_R3,6.62,4.106,G0V,0.595,
1377079,3467-1257-1,,67088,67301,120315,5191,,Eta,UMa,Alkaid,13.79237392,49.31330288,103.9514588,-18.53,-9.395,24.165,HIP,1.85,-0.667,B3V,-0.099,
1639442,9038-895-1,5830704393979103488,81408,81657,149837,6177,,,Ara,,16.68068796,-60.44645795,103.9821216,-5.323,-14.794,-27.729,G_R3,6.17,3.653,F6 V,0.488,
1777594,7894-2917-1,5956907713041688960,87252,87523,162396,6649,,,Sco,,17.8812733,-41.99652201,104.1233662,-0.737,-23.711,-21.357,G_R3,6.19,3.67,F8 IV/V,0.523,
1654490,5633-777-1,,82118,82369,151769,6243,,,Oph,,16.83056353,-10.78303255,104.31712900000001,-9.468,-29.954,-5.983,HIP,4.64,2.116,F7 IV/V,0.478,
2117369,9315-1893-1,6368016725517046144,98184,98495,188228,7590,,Eps,Pav,,20.00987499,-72.91050438,104.35301100000001,4.721,-8.129,-30.578,G_R3,3.97,1.445,A0 V,-0.032,
1210898,6677-298-1,3480588449539357184,57045,57217,101959,,,,Hya,,11.73239121,-29.7477042,104.46750719999999,-27.737,1.946,-15.89,G_R3,6.97,4.443,G0 V,0.552,
232369,5300-583-1,5155981730587168384,14465,14501,19467,,GJ 3200,,Eri,,3.12182636,-13.76178288,104.4870792,21.287,22.69,-7.62,G_R3,6.97,4.442,G3 V,0.645,
2528171,586-1458-1,2646511813609323008,116562,116928,222603,8984,,Lam,Psc,,23.70077962,1.78004045,104.5614528,31.941,-2.507,0.996,G_R3,4.49,1.961,A8 III,0.2,
182298,7554-59-1,4951246446383399040,11204,11231,15064,706,,,Phe,,2.40941175,-40.84044947,104.61038280000001,19.593,14.309,-20.972,G_R3,6.17,3.64,G2 V,0.653,
1004652,4376-2052-1,1071133340038904320,46844,46977,82210,3771,Gl 355.1,,UMa,,9.57468362,69.83034343,104.703676,-8.91,6.564,30.13,G_R3,4.54,2.008,G4III-IV,0.781,
859483,3803-1703-1,1035135776021753088,40760,40875,69548,3254,,,Lyn,,8.34057182,57.74327823,104.7751138,-9.859,14.024,27.163,G_R3,5.89,3.356,F 4 V,0.421,
1124351,9219-713-1,5229569879178155264,52384,52535,93372,4213,,,Car,,10.7408221,-72.44349921,104.8106696,-9.17,3.137,-30.634,G_R3,6.26,3.725,F6 V,0.51,
2051820,5153-2875-1,4209968351329169280,96252,96556,185124,7460,,,Aql,,19.62981046,-4.64764168,104.830894,13.256,-29.159,-2.604,G_R3,5.45,2.915,F3 IV/V,0.429,
2190922,5163-1750-1,4229021960117124992,100696,101022,195005,,,,Aql,,20.48054653,-1.73456237,104.93038499999999,19.443,-25.608,-0.974,G_R3,6.82,4.283,F7 V,0.547,
1447311,5572-319-1,,71243,71469,128429,5455,,,Lib,,14.61660431,-12.30534468,104.95485,-24.344,-19.889,-6.857,HIP,6.2,3.662,F6/7 V,0.464,
37480,5846-959-1,,2231,2237,2475,108,,,Cet,,0.47252627,-20.33505803,105.0226996,29.959,3.725,-11.188,HIP,6.44,3.901,G3 V,0.594,
226301,6444-112-1,,14052,14086,18907,914,GJ 9107,Eps,For,,3.02712077,-28.09154915,105.0226996,19.941,20.226,-15.161,HIP,5.88,3.341,G8/K0 V,0.794,
1249199,6095-1610-1,,59244,59426,105913,,,,Crv,,12.18970346,-16.79085438,105.49797300000002,-30.924,-1.537,-9.343,HIP,6.88,4.331,K0/2 + (G),0.77,
51282,2275-1753-1,,3086,3092,3627,165,,Del,And,,0.6554664,30.86101828,105.53222399999999,27.363,4.742,16.595,HIP,3.27,0.72,K3III,1.268,
1404048,6738-1381-1,6270558110774003968,68675,68895,123123,5287,Gl 538.1,Pi,Hya,,14.10619374,-26.68236072,105.60431419999999,-24.639,-15.154,-14.537,G_R3,3.25,0.699,K2 III,1.091,
58800,5271-677-1,2376087581593256448,3551,3559,4307,203,GJ 1020,,Cet,,0.75796875,-12.88080782,105.62975780000001,30.948,6.223,-7.219,G_R3,6.15,3.598,G2 V,0.603,
233518,3710-794-1,460050169170768128,14556,14592,19256,,,,Per,,3.14049135,57.01292028,105.8075368,12.02,12.938,27.207,G_R3,6.64,4.085,G0,0.637,
355310,9169-1385-1,4652980484022414336,22664,22717,31975,1606,,,Men,,4.88490192,-72.40768157,105.83428520000001,2.822,9.391,-30.927,G_R3,6.28,3.724,F6 V,0.521,
175311,1218-1667-1,87044422856456192,10784,10810,14305,,,,Ari,,2.31908849,19.68770499,105.83526379999999,25.089,17.428,10.93,G_R3,6.82,4.264,F8,0.566,
393908,7051-2305-1,,24599,24659,34642,1743,,Omi,Col,,5.29141373,-34.8952067,105.840483,4.909,26.156,-18.562,HIP,4.81,2.254,K0/1 III/IV,0.987,
714992,1359-2673-1,865209037088705024,36136,36238,58728,2846,,,Gem,,7.46232132,21.4452599,105.8858248,-11.286,28.026,11.868,G_R3,5.2,2.643,F5IV-V,0.455,
1164329,4928-1699-1,3784271568265259904,54423,54582,97037,,,,Crt,,11.17037364,-7.38940001,105.894306,-31.437,6.937,-4.175,G_R3,6.81,4.253,G1 V,0.613,
1497806,1489-1252-1,1212385193677160832,74205,74432,135101,5659,GJ 3896A,,Ser,,15.21207822,19.28604787,105.89789420000001,-20.432,-22.836,10.722,G_R3,6.69,4.133,G5V,0.68,
509407,9172-1070-1,5266348577487273344,29600,29673,44447,2283,,,Men,,6.25167121,-71.70276743,106.016631,-0.672,10.181,-30.857,G_R3,6.62,4.061,F8 V,0.562,
2470339,1153-1537-1,,113085,113445,217166,8737,,,Peg,,22.97641173,9.3568605,106.2195274,30.982,-8.507,5.294,HIP,6.43,3.866,G 2 V,0.64,
345831,4511-2542-1,551998718826619648,22100,22152,29329,1468,,,Cam,,4.7668264,76.61104331,106.27367660000002,2.393,7.154,31.694,G_R3,6.46,3.895,F7V,0.512,
2393297,4467-2426-1,2223560373653613312,109128,109474,210884,8474,,,Cep,,22.17744109,70.13256661,106.2952058,9.837,-5.086,30.646,G_R3,5.52,2.955,F2,0.391,
2520895,585-1200-1,2646416259176624000,116129,116495,221950,8954,,,Psc,,23.60646826,2.10222138,106.3137992,32.397,-3.35,1.196,G_R3,5.68,3.114,F5 V,0.449,
11717,2271-1441-1,2877522230262577024,697,699,400,17,Gl 6,,And,,0.1447048,36.62712815,106.3627292,26.149,0.991,19.453,G_R3,6.21,3.643,F 7 V,0.504,
974340,9196-198-1,,45440,45571,80671,3712,Gl 340.1A,,Car,,9.28812127,-68.68964556,106.46222019999999,-8.995,7.731,-30.406,HIP,5.38,2.811,F5 V,0.415,
1008806,8176-2817-1,5409223585178017152,47042,47175,83446,3836,,,Vel,,9.61376084,-49.35503644,106.49027339999999,-17.248,12.437,-24.77,G_R3,4.34,1.771,A5 IV/V,0.173,
222520,1230-1425-1,108421608959951488,13800,13834,18404,878,,,Ari,,2.96811709,20.66873293,106.54801080000001,21.79,21.429,11.529,G_R3,5.8,3.23,F 4 V,0.415,
1307219,3021-2646-1,1517698613271954304,62921,63121,112412,4914,,Alp-1,CVn,Cor Caroli B,12.93350106,38.31469771,106.5591016,-24.869,-6.202,20.253,G_R3,5.61,3.039,F 0 V,0.337,
323430,8069-283-1,4789142144269012992,20729,20781,28454,1418,,,Cae,,4.45165924,-46.94750256,106.584219,8.796,20.498,-23.876,G_R3,6.1,3.529,F5/6 V,0.47,
519309,3379-653-1,968931157257437312,29950,30023,43523,,,,Aur,,6.31799845,47.39403775,106.7740674,-1.843,22.082,24.092,G_R3,6.83,4.255,F5,0.561,
1611887,6806-919-1,6038073970589665536,80157,80399,147722,6105,,,Sco,,16.41104394,-29.70341255,106.8226712,-11.494,-26.019,-16.227,G_R3,5.4,2.824,F6/8 V,0.625,
1600859,5042-999-1,4356298849169862784,79640,79882,146791,6075,GJ 3949,Eps,Oph,Yed Posterior,16.305358,-4.692511,106.9029164,-14.02,-29.5,-2.681,G_R3,3.23,0.652,G8III,0.966,
226831,4713-1123-1,5180879930879739392,14090,14124,18894,913,,,Eri,,3.03590989,-6.49453949,107.0872194,22.847,23.28,-3.713,G_R3,6.2,3.619,G0 V,0.598,
51843,4504-1919-1,567024713450961280,3126,3132,3440,158,,,Cep,,0.66312592,82.49376284,107.18834139999998,4.228,0.741,32.578,G_R3,6.38,3.797,F6V:,0.551,
1490376,919-1659-1,1167718049194619264,73788,74016,134066,,,,Boo,,15.12581914,9.22604991,107.1984536,-22.169,-23.68,5.269,G_R3,6.72,4.136,G5+G8P,0.68,
534471,4785-2407-1,3118434397663311360,30472,30545,45067,2313,,,Mon,,6.42126284,-0.94588401,107.26630320000001,-3.619,32.679,-0.543,G_R3,5.88,3.295,F8 V,0.564,
1420664,5562-839-1,3639760521643499776,69658,69881,125184,5353,Gl 541.1,,Vir,,14.30020158,-7.54238534,107.48224760000001,-26.919,-18.503,-4.325,G_R3,6.47,3.881,G5/6 V,0.723,
2551223,593-1697-1,2745491430891511168,117900,118268,224617,9072,,Ome,Psc,,23.98852488,6.86331901,107.738967,32.792,-0.099,3.947,G_R3,4.03,1.436,F41V,0.419,
1717059,7383-850-1,5975810379449715968,84899,85158,157338,,,,Sco,,17.4024287,-34.79845257,107.7849612,-4.228,-26.802,-18.857,G_R3,6.92,4.325,G0/1 V,0.588,
2315052,1663-461-1,1784061008815679232,105577,105918,204277,,,,Peg,,21.45183706,16.12415434,107.82671479999999,24.947,-19.647,9.18,G_R3,6.72,4.124,F 8 V,0.529,
2216565,3161-126-1,2066437688140905600,101619,101948,197037,,,,Cyg,,20.65915552,42.24855418,107.9112006,15.704,-18.79,22.242,G_R3,6.81,4.212,F 7 V,0.507,
872192,8937-2820-1,5273030069128572928,41195,41312,71878,3347,GJ 3499,Bet,Vol,,8.42894327,-66.1368911,107.9676332,-7.952,10.773,-30.269,G_R3,3.77,1.171,K1 III,1.132,
1315170,886-1326-1,3736865265441207424,63405,63608,113226,4932,,Eps,Vir,Vindemiatrix,13.03627731,10.95914863,107.9741572,-31.308,-8.709,6.293,G_R3,2.85,0.251,G8III,0.934,
1418526,1475-1155-1,1252050659765215744,69529,69751,125040,5346,,,Boo,,14.27578953,20.12186107,107.9751358,-25.725,-17.442,11.387,G_R3,6.25,3.651,F 8 V,0.504,
561331,1888-1386-1,,31488,31568,46780,,,,Gem,,6.60729438,27.27839183,108.0133012,-4.659,29.059,15.176,HIP,6.89,4.29,G0,0.646,
2462848,8450-1093-1,6515731817739456256,112684,113044,216435,8700,GJ 9802,Tau-1,Gru,,22.89387019,-48.59828472,108.042333,20.992,-6.255,-24.844,G_R3,6.03,3.429,G0 V,0.621,
210643,1226-1676-1,84625634714435968,12994,13027,17332,,,,Ari,,2.79095026,19.37182112,108.0560334,23.273,20.855,10.988,G_R3,6.9,4.299,G0,0.68,
157644,4499-2252-1,,9706,9727,12230,581,,,Cas,,2.08538257,77.28131341,108.156503,6.239,3.79,32.343,HIP,5.27,2.667,A 7 V,0.345,
131825,1211-1730-1,95652018353917056,8144,8159,10697,508,,,Psc,,1.74884045,20.08315124,108.1799894,27.939,13.768,11.388,G_R3,6.27,3.667,G 5 IV,0.72,
994150,820-1635-1,588904994842564480,46322,46454,81858,3754,,Ome,Leo,,9.47428182,9.05678227,108.19238499999999,-25.851,20.114,5.221,HIP,5.4,2.796,F 9 V,0.605,
2519717,2766-652-1,2871338405072089088,116055,116421,221830,,,,Peg,,23.59135996,31.01718129,108.31373140000001,28.294,-3.039,17.11,G_R3,6.86,4.254,F9V,0.604,
1244054,7231-1160-1,,58957,59135,105330,,,,Hya,,12.12647145,-31.4105567,108.40800320000001,-28.348,-0.939,-17.32,HIP,6.72,4.112,F7 V,0.532,
1773574,3093-1946-1,1344497769227698432,87111,87382,162826,6669,,,Her,,17.85389516,40.07246221,108.48726979999999,-0.973,-25.431,21.41,G_R3,6.55,3.941,G 0 V,0.541,
2218305,4246-1969-1,2194570134681591680,101681,102011,197373,7925,,,Cep,,20.67163746,60.50526456,108.52869720000001,10.546,-12.535,28.959,G_R3,6.02,3.41,F 5 V,0.443,
1046943,7181-1572-1,5434468784453279616,48786,48926,86629,3947,,Eta,Ant,,9.98118775,-35.89097275,108.55250980000001,-23.281,13.595,-19.509,G_R3,5.23,2.619,A8 IV,0.3,
224143,6441-1007-1,5073246882211822720,13908,13942,18692,901,,Zet,For,,2.99338378,-25.27413403,108.6666798,21.338,21.264,-14.223,G_R3,5.69,3.077,F3 V,0.427,
1077418,1975-1034-1,741184091114529792,50174,50316,88986,4027,,,LMi,,10.27446746,28.68248432,108.78248079999999,-26.322,12.771,16.006,G_R3,6.46,3.845,G0,0.635,
2473749,8824-1503-1,,113278,113638,217364,8747,,Zet,Gru,,23.01466896,-52.75413675,108.8783836,19.533,-5.154,-26.57,HIP,4.11,1.493,G8/K0 III,0.96,
111553,2821-2360-1,396341196983414272,6864,6878,8907,,,,And,,1.47621092,42.26768789,108.94851659999999,22.893,9.316,22.464,G_R3,6.66,4.041,F8,0.505,
2486408,8012-1108-1,,114019,114382,218630,8814,,,Gru,,23.16594024,-42.86123587,108.98766059999998,23.909,-5.305,-22.727,HIP,5.83,3.211,F5 V,0.475,
2357366,1670-919-1,,107445,107788,207652,8344,,,Peg,,21.835749,17.285851,109.02419499999999,26.926,-17.13,9.931,HIP,5.34,2.72,F2III-IV,0.394,
2163643,5749-2530-1,6880093650314169984,99743,100064,192947,7754,,Alp-2,Cap,Algedi,20.300904,-12.544852,109.0460504,18.489,-26.888,-7.261,G_R3,3.58,0.959,G6/G8III,0.883,
1303723,4953-1222-1,3679242575447826432,62678,62875,111998,4891,GJ 9421,,Vir,,12.88643269,-3.55310017,109.06725339999998,-32.477,-7.675,-2.072,G_R3,6.11,3.489,F6 V,0.493,
53544,604-1300-1,2750176827892427904,3229,3236,3861,,,,Psc,,0.68663178,9.35505756,109.0946542,32.468,5.9,5.436,G_R3,6.52,3.898,F 8 V,0.528,
1327835,6113-1726-1,3511640513332581504,64203,64407,114642,4981,,,Vir,,13.20098392,-16.19860137,109.095959,-30.542,-9.932,-9.33,G_R3,5.04,2.418,F6 V,0.46,
2454025,5237-1609-1,2624387200116495872,112200,112559,215812,,,,Aqr,,22.797261,-4.22896776,109.234594,31.754,-10.343,-2.469,G_R3,6.67,4.046,G6 V,0.654,
1009867,8176-1544-1,5409121433672765824,47092,47225,83529,,,,Vel,,9.62462727,-49.99092991,109.25905900000001,-17.503,12.545,-25.655,G_R3,6.97,4.345,G3 V,0.584,
564533,1329-1746-1,,31601,31681,47105,2421,,Gam,Gem,Alhena,6.62852843,16.39941482,109.31647019999998,-5.266,31.714,9.461,HIP,1.93,-0.696,A0IV,0.001,
147464,5278-2314-1,2462426800883134336,9075,9094,11964,,Gl 81.1A,,Cet,,1.95266873,-10.24242539,109.4893562,28.807,16.159,-5.968,G_R3,6.42,3.791,G8 IV,0.817,
1190658,4153-332-1,862759874936898816,55868,56035,99747,4421,,,UMa,,11.48460135,61.77836482,109.62440299999999,-15.748,2.138,29.612,G_R3,5.83,3.198,F 5 VA VW,0.382,
2203929,5767-2438-1,6899801640323201024,101181,101507,195838,7855,GJ 4147,,Cap,,20.56991587,-13.72109188,109.6400606,20.348,-25.536,-7.972,G_R3,6.11,3.478,G0 V,0.543,
1415043,908-1283-1,1226796526941689856,69313,69536,124570,5323,,,Boo,,14.23477211,12.9594461,109.7904388,-27.345,-18.114,7.548,G_R3,5.53,2.895,F 7 IV,0.537,
1217957,4931-416-1,3794824028033991936,57456,57629,102634,4533,,,Vir,,11.8170226,-0.31867376,109.79696279999999,-33.62,1.612,-0.187,G_R3,6.15,3.514,F8 V,0.518,
336467,5327-1434-1,,21541,21594,29503,1481,GJ 9160A,,Eri,Sceptrum,4.63633996,-14.30397756,109.86872679999999,11.406,30.58,-8.322,HIP,3.86,1.223,K1 III,1.082,
2415368,1694-1747-1,,110202,110548,212395,8532,,,Peg,,22.39432353,20.84822869,109.94277419999999,28.755,-12.854,11.995,HIP,6.2,3.562,F 7 V,0.518,
1373034,5552-75-1,3606091998132474752,66857,67069,119638,,,,Vir,,13.74572252,-14.22518065,109.9688702,-29.325,-14.42,-8.284,G_R3,6.9,4.261,G2 V,0.542,
1567949,3870-1962-1,1597350774639252352,77944,78180,143466,5960,,,Dra,,15.96317823,54.74976585,110.126751,-9.905,-16.78,27.57,G_R3,4.96,2.318,F0IV,0.269,
2443114,1158-457-1,,111621,111974,214850,8631,,,Peg,,22.6813035,14.54921356,110.2399424,30.781,-11.07,8.49,HIP,5.72,3.076,G 3 V,0.723,
1250294,4553-1680-1,1693272581363394304,59322,59504,106112,4646,,,Cam,,12.20331772,77.61624402,110.2794126,-7.24,-0.386,33.021,G_R3,5.14,2.495,AM,0.358,
709640,4821-2280-1,3061562747131020416,35971,36071,58556,,,,Mon,,7.43256031,-2.24846802,110.374663,-12.385,31.46,-1.328,G_R3,6.99,4.343,G1 V,0.568,
1891446,458-1851-1,4286583352361701632,90955,91237,171834,6987,,,Oph,,18.61085413,6.67180631,110.5348272,5.359,-33.227,3.937,G_R3,5.43,2.78,F 3 IV,0.386,
692501,8132-2110-1,5492026740698525696,35467,35564,57852,2813,,,Car,,7.33940421,-52.30925468,110.6656334,-7.125,19.48,-26.846,G_R3,5.5,2.847,F0/2 IV/V,0.483,
599385,8895-1455-1,5480006192386819456,32689,32775,50571,2562,,,Pic,,6.83361552,-60.24914238,110.67444080000001,-3.645,16.437,-29.456,G_R3,6.11,3.457,F5 V,0.457,
44295,6994-696-2,5005222984019085312,2657,2663,3074,,,,Scl,,0.56216788,-35.00203475,110.73935460000001,27.507,4.078,-19.473,G_R3,6.41,3.756,F8/G0V,0.617,
484223,2937-1747-1,961428192989499904,28696,28767,40979,,,,Aur,,6.07498446,44.26044196,110.83949799999999,-0.478,24.33,23.715,G_R3,6.74,4.084,F8,0.573,
1208549,9411-33-1,5224975398040550400,56921,57092,101805,,,,Mus,,11.70414412,-75.22731657,110.893321,-8.642,0.671,-32.872,G_R3,6.48,3.823,F7 V,0.528,
1450456,8279-3080-1,6098070987224611840,71412,71639,128582,5457,,,Lup,,14.65301355,-46.58447614,110.91387160000001,-17.955,-14.957,-24.698,G_R3,6.06,3.402,F6 V,0.508,
2041414,490-5566-1,4295095221652796160,95927,96229,184406,7429,GJ 9661,Mu,Aql,,19.56815361,7.37894182,110.91811220000001,13.458,-30.919,4.367,G_R3,4.45,1.792,K0III,1.176,
2217266,1092-1778-1,1754430373040023168,101637,101966,196885,7907,,,Del,,20.66441138,11.24966013,110.92365760000001,21.423,-25.561,6.634,G_R3,6.39,3.732,F 6 V,0.559,
1672413,6814-1333-1,4113072720923097600,82941,83196,153363,6310,,,Oph,,17.00264286,-24.9890702,110.92496240000001,-7.957,-29.777,-14.365,G_R3,5.74,3.082,F3 V,0.407,
412747,5928-533-1,2964794041574370560,25552,25616,36108,,,,Lep,,5.47250742,-22.43392541,111.03587040000001,4.331,31.164,-12.99,G_R3,6.78,4.12,G3 V,0.59,
2311877,3590-3348-1,1972438304486314112,105428,105769,204153,8208,,,Cyg,,21.42209687,46.71433828,111.20647300000002,18.25,-14.605,24.817,G_R3,5.59,2.927,F 0 V,0.335,
1889661,1574-1664-1,4511848202261111424,90878,91159,171746,6981,,,Her,,18.598123,16.97551014,111.22441400000001,5.086,-32.212,9.955,G_R3,6.21,3.546,G2V+G2V,0.542,
766084,2963-1687-1,920377960724886144,37682,37789,62301,,,,Lyn,,7.74894276,39.55636567,111.28052039999999,-11.627,23.593,21.725,G_R3,6.74,4.075,F8V,0.545,
2158414,3572-2103-1,2081722205447961088,99569,99889,192985,7756,,,Cyg,,20.26683668,45.5795302,111.3901236,13.366,-19.814,24.389,G_R3,5.87,3.203,F 4 V,0.447,
2288467,7970-1275-1,6581920184349861120,104400,104738,201772,8104,,,Mic,,21.21751875,-39.4249239,111.39827860000001,19.685,-17.561,-21.688,G_R3,5.25,2.583,F5 V,0.46,
1283767,6691-1465-1,3496266901235127808,61428,61621,109799,4803,,,Hya,,12.62841112,-27.13888683,111.39860479999999,-29.98,-4.977,-15.578,G_R3,5.41,2.743,F0 V,0.334,
242455,5295-1224-1,,15206,15244,20395,988,,,Eri,,3.27660084,-9.15463603,111.4830906,22.07,25.522,-5.437,HIP,6.14,3.471,F3/5 V,0.407,
